,ID,RawText,AspectTerms,AspectTermsPolarity,AspectTermsSpan,TextWithPOS,FixedTextWithPOS,Past,Future,Adj,Adv,Pronoun,Noun,Verb,Pos_lex,Neg_lex,FixedTexttWithPOSReplaced,RawTextWithLabelIOB
804,489,Katz's has been a NYC original for over 100 years.,[],[],[],"[('Katz', 'NNP'), (""'s"", 'POS'), ('has', 'VBZ'), ('been', 'VBN'), ('a', 'DT'), ('NYC', 'NNP'), ('original', 'JJ'), ('for', 'IN'), ('over', 'IN'), ('100', 'CD'), ('years', 'NNS'), ('.', '.')]","[('Katz', 'NNP'), (""'s"", 'POS'), ('have', 'VBZ'), ('be', 'VBN'), ('a', 'DT'), ('NYC', 'NNP'), ('original', 'JJ'), ('for', 'IN'), ('over', 'IN'), ('100', 'CD'), ('year', 'NNS'), ('.', '.')]",0,0,0.083333333,0,0,0.25,0.166666667,0,0,"[('<PNOUN>', 'NNP'), (""'s"", 'POS'), ('have', 'VBZ'), ('be', 'VBN'), ('a', 'DT'), ('<PNOUN>', 'NNP'), ('original', 'JJ'), ('for', 'IN'), ('over', 'IN'), ('<NUM>', 'CD'), ('year', 'NNS'), ('.', '.')]","[('Katz', 'O', None), (""'s"", 'O', None), ('has', 'O', None), ('been', 'O', None), ('a', 'O', None), ('NYC', 'O', None), ('original', 'O', None), ('for', 'O', None), ('over', 'O', None), ('100', 'O', None), ('years', 'O', None), ('.', 'O', None)]"
805,2487,You can get an excellent meal at most of the many Indian restaurants on nearby Lexington Avenue for the cost of one the dainty dishes here.,"['meal', 'cost', 'dishes']","['positive', 'conflict', 'positive']","[('25', '29'), ('104', '108'), ('127', '133')]","[('You', 'PRP'), ('can', 'MD'), ('get', 'VB'), ('an', 'DT'), ('excellent', 'JJ'), ('meal', 'NN'), ('at', 'IN'), ('most', 'JJS'), ('of', 'IN'), ('the', 'DT'), ('many', 'JJ'), ('Indian', 'JJ'), ('restaurants', 'NNS'), ('on', 'IN'), ('nearby', 'JJ'), ('Lexington', 'NNP'), ('Avenue', 'NNP'), ('for', 'IN'), ('the', 'DT'), ('cost', 'NN'), ('of', 'IN'), ('one', 'CD'), ('the', 'DT'), ('daily', 'JJ'), ('dishes', 'NNS'), ('here', 'RB'), ('.', '.')]","[('You', 'PRP'), ('can', 'MD'), ('get', 'VB'), ('an', 'DT'), ('excellent', 'JJ'), ('meal', 'NN'), ('at', 'IN'), ('most', 'JJS'), ('of', 'IN'), ('the', 'DT'), ('many', 'JJ'), ('Indian', 'JJ'), ('restaurant', 'NNS'), ('on', 'IN'), ('nearby', 'JJ'), ('Lexington', 'NNP'), ('Avenue', 'NNP'), ('for', 'IN'), ('the', 'DT'), ('cost', 'NN'), ('of', 'IN'), ('one', 'CD'), ('the', 'DT'), ('daily', 'JJ'), ('dish', 'NNS'), ('here', 'RB'), ('.', '.')]",0,1,0.222222222,0.037037037,0.037037037,0.222222222,0.037037037,0.142857143,0,"[('You', 'PRP'), ('can', 'MD'), ('get', 'VB'), ('an', 'DT'), ('excellent', 'JJ'), ('meal', 'NN'), ('at', 'IN'), ('most', 'JJS'), ('of', 'IN'), ('the', 'DT'), ('many', 'JJ'), ('Indian', 'JJ'), ('restaurant', 'NNS'), ('on', 'IN'), ('nearby', 'JJ'), ('<PNOUN>', 'NNP'), ('<PNOUN>', 'NNP'), ('for', 'IN'), ('the', 'DT'), ('cost', 'NN'), ('of', 'IN'), ('<NUM>', 'CD'), ('the', 'DT'), ('daily', 'JJ'), ('dish', 'NNS'), ('here', 'RB'), ('.', '.')]","[('You', 'O', None), ('can', 'O', None), ('get', 'O', None), ('an', 'O', None), ('excellent', 'O', None), ('meal', 'B', 'positive'), ('at', 'O', None), ('most', 'O', None), ('of', 'O', None), ('the', 'O', None), ('many', 'O', None), ('Indian', 'O', None), ('restaurants', 'O', None), ('on', 'O', None), ('nearby', 'O', None), ('Lexington', 'O', None), ('Avenue', 'O', None), ('for', 'O', None), ('the', 'O', None), ('cost', 'B', 'conflict'), ('of', 'O', None), ('one', 'O', None), ('the', 'O', None), ('dainty', 'O', None), ('dishes', 'B', 'positive'), ('here', 'O', None)]"
806,499,"The Pastrami sandwich was like buttah and with pickles and an icy cold beer to wash it down, it was a pleasurable experience.","['Pastrami sandwich', 'beer', 'pickles']","['positive', 'positive', 'positive']","[('4', '21'), ('71', '75'), ('47', '54')]","[('The', 'DT'), ('Pastrana', 'NNP'), ('sandwich', 'NN'), ('was', 'VBD'), ('like', 'IN'), ('button', 'NN'), ('and', 'CC'), ('with', 'IN'), ('pickles', 'NNS'), ('and', 'CC'), ('an', 'DT'), ('icy', 'NN'), ('cold', 'NN'), ('beer', 'NN'), ('to', 'TO'), ('wash', 'VB'), ('it', 'PRP'), ('down', 'RP'), (',', ','), ('it', 'PRP'), ('was', 'VBD'), ('a', 'DT'), ('measurable', 'JJ'), ('experience', 'NN'), ('.', '.')]","[('The', 'DT'), ('Pastrana', 'NNP'), ('sandwich', 'NN'), ('be', 'VBD'), ('like', 'IN'), ('button', 'NN'), ('and', 'CC'), ('with', 'IN'), ('pickle', 'NNS'), ('and', 'CC'), ('an', 'DT'), ('icy', 'NN'), ('cold', 'NN'), ('beer', 'NN'), ('to', 'TO'), ('wash', 'VB'), ('it', 'PRP'), ('down', 'RP'), (',', ','), ('it', 'PRP'), ('be', 'VBD'), ('a', 'DT'), ('measurable', 'JJ'), ('experience', 'NN'), ('.', '.')]",0.666666667,0,0.04,0.04,0.08,0.32,0.12,0.5,0.5,"[('The', 'DT'), ('<PNOUN>', 'NNP'), ('sandwich', 'NN'), ('be', 'VBD'), ('like', 'IN'), ('button', 'NN'), ('and', 'CC'), ('with', 'IN'), ('pickle', 'NNS'), ('and', 'CC'), ('an', 'DT'), ('icy', 'NN'), ('cold', 'NN'), ('beer', 'NN'), ('to', 'TO'), ('wash', 'VB'), ('it', 'PRP'), ('down', 'RP'), (',', ','), ('it', 'PRP'), ('be', 'VBD'), ('a', 'DT'), ('measurable', 'JJ'), ('experience', 'NN'), ('.', '.')]","[('The', 'O', None), ('Pastrami', 'B', 'positive'), ('sandwich', 'I', 'positive'), ('was', 'O', None), ('like', 'O', None), ('buttah', 'O', None), ('and', 'O', None), ('with', 'O', None), ('pickles', 'O', None), ('and', 'O', None), ('an', 'O', None), ('icy', 'O', None), ('cold', 'O', None), ('beer', 'B', 'positive'), ('to', 'O', None), ('wash', 'O', None), ('it', 'O', None), ('down', 'O', None), (',', 'O', None), ('it', 'O', None), ('was', 'O', None), ('a', 'O', None), ('pleasurable', 'O', None), ('experience', 'O', None)]"
807,2589,The plain pizza was soggy and the creative wild mushroom(third generation-Fornini) pizza we had was drenched with truffle oil in the middle( again making it soggy) and nothingon the rest.,"['plain pizza', 'truffle oil', 'wild mushroom(third generation-Fornini) pizza']","['negative', 'neutral', 'positive']","[('4', '15'), ('114', '125'), ('43', '88')]","[('The', 'DT'), ('plain', 'NN'), ('pizza', 'NN'), ('was', 'VBD'), ('foggy', 'JJ'), ('and', 'CC'), ('the', 'DT'), ('creative', 'JJ'), ('wild', 'JJ'), ('mushroom', 'NN'), ('(', '('), ('third', 'JJ'), ('generation-Morning', 'NN'), (')', ')'), ('pizza', 'NN'), ('we', 'PRP'), ('had', 'VBD'), ('was', 'VBD'), ('reached', 'VBN'), ('with', 'IN'), ('shuffle', 'JJ'), ('oil', 'NN'), ('in', 'IN'), ('the', 'DT'), ('middle', 'NN'), ('(', '('), ('again', 'RB'), ('making', 'VBG'), ('it', 'PRP'), ('foggy', 'JJ'), (')', ')'), ('and', 'CC'), ('nothing', 'NN'), ('the', 'DT'), ('rest', 'NN'), ('.', '.')]","[('The', 'DT'), ('plain', 'NN'), ('pizza', 'NN'), ('be', 'VBD'), ('foggy', 'JJ'), ('and', 'CC'), ('the', 'DT'), ('creative', 'JJ'), ('wild', 'JJ'), ('mushroom', 'NN'), ('(', '('), ('third', 'JJ'), ('generation-Morning', 'NN'), (')', ')'), ('pizza', 'NN'), ('we', 'PRP'), ('have', 'VBD'), ('be', 'VBD'), ('reach', 'VBN'), ('with', 'IN'), ('shuffle', 'JJ'), ('oil', 'NN'), ('in', 'IN'), ('the', 'DT'), ('middle', 'NN'), ('(', '('), ('again', 'RB'), ('make', 'VBG'), ('it', 'PRP'), ('foggy', 'JJ'), (')', ')'), ('and', 'CC'), ('nothing', 'NN'), ('the', 'DT'), ('rest', 'NN'), ('.', '.')]",0.6,0,0.166666667,0.027777778,0.055555556,0.25,0.138888889,0.142857143,0.142857143,"[('The', 'DT'), ('plain', 'NN'), ('pizza', 'NN'), ('be', 'VBD'), ('foggy', 'JJ'), ('and', 'CC'), ('the', 'DT'), ('creative', 'JJ'), ('wild', 'JJ'), ('mushroom', 'NN'), ('(', '('), ('third', 'JJ'), ('generation-Morning', 'NN'), (')', ')'), ('pizza', 'NN'), ('we', 'PRP'), ('have', 'VBD'), ('be', 'VBD'), ('reach', 'VBN'), ('with', 'IN'), ('shuffle', 'JJ'), ('oil', 'NN'), ('in', 'IN'), ('the', 'DT'), ('middle', 'NN'), ('(', '('), ('again', 'RB'), ('make', 'VBG'), ('it', 'PRP'), ('foggy', 'JJ'), (')', ')'), ('and', 'CC'), ('nothing', 'NN'), ('the', 'DT'), ('rest', 'NN'), ('.', '.')]","[('The', 'O', None), ('plain', 'B', 'negative'), ('pizza', 'I', 'negative'), ('was', 'O', None), ('soggy', 'O', None), ('and', 'O', None), ('the', 'O', None), ('creative', 'O', None), ('wild', 'O', None), ('mushroom', 'O', None), ('(', 'O', None), ('third', 'O', None), ('generation-Fornini', 'O', None), (')', 'O', None), ('pizza', 'O', None), ('we', 'O', None), ('had', 'O', None), ('was', 'O', None), ('drenched', 'O', None), ('with', 'O', None), ('truffle', 'B', 'neutral'), ('oil', 'O', None), ('in', 'O', None), ('the', 'O', None), ('middle', 'O', None), ('(', 'O', None), ('again', 'O', None), ('making', 'O', None), ('it', 'O', None), ('soggy', 'O', None), (')', 'O', None), ('and', 'O', None), ('nothingon', 'O', None), ('the', 'O', None), ('rest', 'O', None)]"
808,3701,"Late nite omelletes are not good here, there is no variety!",['omelletes'],['negative'],"[('10', '19')]","[('Late', 'JJ'), ('site', 'NN'), ('omelletes', 'NNS'), ('are', 'VBP'), ('not', 'RB'), ('good', 'JJ'), ('here', 'RB'), (',', ','), ('there', 'EX'), ('is', 'VBZ'), ('no', 'DT'), ('variety', 'NN'), ('!', '.')]","[('Late', 'JJ'), ('site', 'NN'), ('omelletes', 'NNS'), ('be', 'VBP'), ('not', 'RB'), ('good', 'JJ'), ('here', 'RB'), (',', ','), ('there', 'EX'), ('be', 'VBZ'), ('no', 'DT'), ('variety', 'NN'), ('!', '.')]",0,0,0.153846154,0.153846154,0,0.230769231,0.153846154,0.666666667,0,"[('Late', 'JJ'), ('site', 'NN'), ('omelletes', 'NNS'), ('be', 'VBP'), ('not', 'RB'), ('good', 'JJ'), ('here', 'RB'), (',', ','), ('there', 'EX'), ('be', 'VBZ'), ('no', 'DT'), ('variety', 'NN'), ('!', '.')]","[('Late', 'O', None), ('nite', 'O', None), ('omelletes', 'B', 'negative'), ('are', 'O', None), ('not', 'O', None), ('good', 'O', None), ('here', 'O', None), (',', 'O', None), ('there', 'O', None), ('is', 'O', None), ('no', 'O', None), ('variety', 'O', None)]"
809,381,Everything at Sala Thai is tasty and well-portioned.,[],[],[],"[('Everything', 'NN'), ('at', 'IN'), ('Sala', 'NNP'), ('Thai', 'NNP'), ('is', 'VBZ'), ('tasty', 'JJ'), ('and', 'CC'), ('well-portion', 'NN'), ('.', '.')]","[('Everything', 'NN'), ('at', 'IN'), ('Sala', 'NNP'), ('Thai', 'NNP'), ('be', 'VBZ'), ('tasty', 'JJ'), ('and', 'CC'), ('well-portion', 'NN'), ('.', '.')]",0,0,0.111111111,0,0,0.444444444,0.111111111,0,0,"[('Everything', 'NN'), ('at', 'IN'), ('<PNOUN>', 'NNP'), ('<PNOUN>', 'NNP'), ('be', 'VBZ'), ('tasty', 'JJ'), ('and', 'CC'), ('well-portion', 'NN'), ('.', '.')]","[('Everything', 'O', None), ('at', 'O', None), ('Sala', 'O', None), ('Thai', 'O', None), ('is', 'O', None), ('tasty', 'O', None), ('and', 'O', None), ('well-portioned', 'O', None), ('.', 'O', None)]"
810,3050,"After all that, they complained to me about the small tip.",['tip'],['negative'],"[('54', '57')]","[('After', 'IN'), ('all', 'DT'), ('that', 'DT'), (',', ','), ('they', 'PRP'), ('complained', 'VBD'), ('to', 'TO'), ('me', 'PRP'), ('about', 'IN'), ('the', 'DT'), ('small', 'JJ'), ('tip', 'NN'), ('.', '.')]","[('After', 'IN'), ('all', 'DT'), ('that', 'DT'), (',', ','), ('they', 'PRP'), ('complain', 'VBD'), ('to', 'TO'), ('me', 'PRP'), ('about', 'IN'), ('the', 'DT'), ('small', 'JJ'), ('tip', 'NN'), ('.', '.')]",1,0,0.076923077,0,0.153846154,0.076923077,0.076923077,0,0.5,"[('After', 'IN'), ('all', 'DT'), ('that', 'DT'), (',', ','), ('they', 'PRP'), ('complain', 'VBD'), ('to', 'TO'), ('me', 'PRP'), ('about', 'IN'), ('the', 'DT'), ('small', 'JJ'), ('tip', 'NN'), ('.', '.')]","[('After', 'O', None), ('all', 'O', None), ('that', 'O', None), (',', 'O', None), ('they', 'O', None), ('complained', 'O', None), ('to', 'O', None), ('me', 'O', None), ('about', 'O', None), ('the', 'O', None), ('small', 'O', None), ('tip', 'B', 'negative')]"
811,1185,It's a great place to pick up a cheap lunch or dinner.,"['lunch', 'dinner']","['positive', 'positive']","[('38', '43'), ('47', '53')]","[('It', 'PRP'), (""'s"", 'VBZ'), ('a', 'DT'), ('great', 'JJ'), ('place', 'NN'), ('to', 'TO'), ('pick', 'VB'), ('up', 'RP'), ('a', 'DT'), ('cheap', 'JJ'), ('lunch', 'NN'), ('or', 'CC'), ('dinner', 'NN'), ('.', '.')]","[('It', 'PRP'), (""'s"", 'VBZ'), ('a', 'DT'), ('great', 'JJ'), ('place', 'NN'), ('to', 'TO'), ('pick', 'VB'), ('up', 'RP'), ('a', 'DT'), ('cheap', 'JJ'), ('lunch', 'NN'), ('or', 'CC'), ('dinner', 'NN'), ('.', '.')]",0,0,0.142857143,0.071428571,0.071428571,0.214285714,0.142857143,0.333333333,0.333333333,"[('It', 'PRP'), (""'s"", 'VBZ'), ('a', 'DT'), ('great', 'JJ'), ('place', 'NN'), ('to', 'TO'), ('pick', 'VB'), ('up', 'RP'), ('a', 'DT'), ('cheap', 'JJ'), ('lunch', 'NN'), ('or', 'CC'), ('dinner', 'NN'), ('.', '.')]","[('It', 'O', None), (""'s"", 'O', None), ('a', 'O', None), ('great', 'O', None), ('place', 'O', None), ('to', 'O', None), ('pick', 'O', None), ('up', 'O', None), ('a', 'O', None), ('cheap', 'O', None), ('lunch', 'B', 'positive'), ('or', 'O', None), ('dinner', 'B', 'positive')]"
812,1555,"Behind this counter, two men are squeezed in.",['counter'],['negative'],"[('12', '19')]","[('Behind', 'IN'), ('this', 'DT'), ('counter', 'NN'), (',', ','), ('two', 'CD'), ('men', 'NNS'), ('are', 'VBP'), ('squeezed', 'VBN'), ('in', 'IN'), ('.', '.')]","[('Behind', 'IN'), ('this', 'DT'), ('counter', 'NN'), (',', ','), ('two', 'CD'), ('men', 'NNS'), ('be', 'VBP'), ('squeeze', 'VBN'), ('in', 'IN'), ('.', '.')]",0,0,0,0,0,0.2,0.2,0,0,"[('Behind', 'IN'), ('this', 'DT'), ('counter', 'NN'), (',', ','), ('<NUM>', 'CD'), ('men', 'NNS'), ('be', 'VBP'), ('squeeze', 'VBN'), ('in', 'IN'), ('.', '.')]","[('Behind', 'O', None), ('this', 'O', None), ('counter', 'B', 'negative'), (',', 'O', None), ('two', 'O', None), ('men', 'O', None), ('are', 'O', None), ('squeezed', 'O', None), ('in', 'O', None)]"
813,1112,Great find!!!,[],[],[],"[('Great', 'JJ'), ('find', 'NN'), ('!', '.'), ('!', '.'), ('!', '.')]","[('Great', 'JJ'), ('find', 'NN'), ('!', '.'), ('!', '.'), ('!', '.')]",0,0,0.2,0,0,0.2,0,0,0,"[('Great', 'JJ'), ('find', 'NN'), ('!', '.'), ('!', '.'), ('!', '.')]","[('Great', 'O', None), ('find', 'O', None), ('!', 'O', None), ('!', 'O', None), ('!', 'O', None)]"
814,3368,"If only they delivered, they'd make a mint!",[],[],[],"[('If', 'IN'), ('only', 'RB'), ('they', 'PRP'), ('delivered', 'VBD'), (',', ','), ('they', 'PRP'), (""'d"", 'MD'), ('make', 'VB'), ('a', 'DT'), ('mint', 'NN'), ('!', '.')]","[('If', 'IN'), ('only', 'RB'), ('they', 'PRP'), ('deliver', 'VBD'), (',', ','), ('they', 'PRP'), (""'d"", 'MD'), ('make', 'VB'), ('a', 'DT'), ('mint', 'NN'), ('!', '.')]",0.5,0.5,0,0.090909091,0.181818182,0.090909091,0.181818182,0,0,"[('If', 'IN'), ('only', 'RB'), ('they', 'PRP'), ('deliver', 'VBD'), (',', ','), ('they', 'PRP'), (""'d"", 'MD'), ('make', 'VB'), ('a', 'DT'), ('mint', 'NN'), ('!', '.')]","[('If', 'O', None), ('only', 'O', None), ('they', 'O', None), ('delivered', 'O', None), (',', 'O', None), ('they', 'O', None), (""'d"", 'O', None), ('make', 'O', None), ('a', 'O', None), ('mint', 'O', None), ('!', 'O', None)]"
815,1032,"Whenever you need a Sushi fix, Mizu will be there with quality fish and great service.","['fish', 'service', 'Sushi fix']","['positive', 'positive', 'positive']","[('63', '67'), ('78', '85'), ('20', '29')]","[('Whenever', 'WRB'), ('you', 'PRP'), ('need', 'VBP'), ('a', 'DT'), ('Sushi', 'NNP'), ('fix', 'NN'), (',', ','), ('Miz', 'NNP'), ('will', 'MD'), ('be', 'VB'), ('there', 'RB'), ('with', 'IN'), ('quality', 'NN'), ('fish', 'NN'), ('and', 'CC'), ('great', 'JJ'), ('service', 'NN'), ('.', '.')]","[('Whenever', 'WRB'), ('you', 'PRP'), ('need', 'VBP'), ('a', 'DT'), ('Sushi', 'NNP'), ('fix', 'NN'), (',', ','), ('Miz', 'NNP'), ('will', 'MD'), ('be', 'VB'), ('there', 'RB'), ('with', 'IN'), ('quality', 'NN'), ('fish', 'NN'), ('and', 'CC'), ('great', 'JJ'), ('service', 'NN'), ('.', '.')]",0,0.5,0.055555556,0.055555556,0.055555556,0.333333333,0.111111111,0.5,0,"[('Whenever', 'WRB'), ('you', 'PRP'), ('need', 'VBP'), ('a', 'DT'), ('<PNOUN>', 'NNP'), ('fix', 'NN'), (',', ','), ('<PNOUN>', 'NNP'), ('will', 'MD'), ('be', 'VB'), ('there', 'RB'), ('with', 'IN'), ('quality', 'NN'), ('fish', 'NN'), ('and', 'CC'), ('great', 'JJ'), ('service', 'NN'), ('.', '.')]","[('Whenever', 'O', None), ('you', 'O', None), ('need', 'O', None), ('a', 'O', None), ('Sushi', 'O', None), ('fix', 'O', None), (',', 'O', None), ('Mizu', 'O', None), ('will', 'O', None), ('be', 'O', None), ('there', 'O', None), ('with', 'O', None), ('quality', 'O', None), ('fish', 'B', 'positive'), ('and', 'O', None), ('great', 'O', None), ('service', 'B', 'positive')]"
816,1124,"Our waitress was sweet and accomodating, not overbearing.",['waitress'],['positive'],"[('4', '12')]","[('Our', 'PRP$'), ('waitress', 'NN'), ('was', 'VBD'), ('sweet', 'JJ'), ('and', 'CC'), ('accommodating', 'VBG'), (',', ','), ('not', 'RB'), ('overbearing', 'VBG'), ('.', '.')]","[('Our', 'PRP$'), ('waitress', 'NN'), ('be', 'VBD'), ('sweet', 'JJ'), ('and', 'CC'), ('accommodate', 'VBG'), (',', ','), ('not', 'RB'), ('overbear', 'VBG'), ('.', '.')]",0.333333333,0,0.1,0.1,0.1,0.1,0.3,0.5,0,"[('Our', 'PRP$'), ('waitress', 'NN'), ('be', 'VBD'), ('sweet', 'JJ'), ('and', 'CC'), ('accommodate', 'VBG'), (',', ','), ('not', 'RB'), ('overbear', 'VBG'), ('.', '.')]","[('Our', 'O', None), ('waitress', 'B', 'positive'), ('was', 'O', None), ('sweet', 'O', None), ('and', 'O', None), ('accomodating', 'O', None), (',', 'O', None), ('not', 'O', None), ('overbearing', 'O', None)]"
817,1663,Went there with my wife and we had to wait for a table even though you could see there many that were empty with not reservation sigh on them.,"['reservation sigh', 'table']","['neutral', 'negative']","[('117', '133'), ('49', '54')]","[('Went', 'NN'), ('there', 'RB'), ('with', 'IN'), ('my', 'PRP$'), ('wife', 'NN'), ('and', 'CC'), ('we', 'PRP'), ('had', 'VBD'), ('to', 'TO'), ('wait', 'VB'), ('for', 'IN'), ('a', 'DT'), ('table', 'JJ'), ('even', 'RB'), ('though', 'IN'), ('you', 'PRP'), ('could', 'MD'), ('see', 'VB'), ('there', 'RB'), ('many', 'JJ'), ('that', 'WDT'), ('were', 'VBD'), ('empty', 'JJ'), ('with', 'IN'), ('not', 'RB'), ('reservation', 'NN'), ('sigh', 'NN'), ('on', 'IN'), ('them', 'PRP'), ('.', '.')]","[('Went', 'NN'), ('there', 'RB'), ('with', 'IN'), ('my', 'PRP$'), ('wife', 'NN'), ('and', 'CC'), ('we', 'PRP'), ('have', 'VBD'), ('to', 'TO'), ('wait', 'VB'), ('for', 'IN'), ('a', 'DT'), ('table', 'JJ'), ('even', 'RB'), ('though', 'IN'), ('you', 'PRP'), ('could', 'MD'), ('see', 'VB'), ('there', 'RB'), ('many', 'JJ'), ('that', 'WDT'), ('be', 'VBD'), ('empty', 'JJ'), ('with', 'IN'), ('not', 'RB'), ('reservation', 'NN'), ('sigh', 'NN'), ('on', 'IN'), ('them', 'PRP'), ('.', '.')]",0.5,0.25,0.1,0.133333333,0.133333333,0.133333333,0.133333333,0,0,"[('Went', 'NN'), ('there', 'RB'), ('with', 'IN'), ('my', 'PRP$'), ('wife', 'NN'), ('and', 'CC'), ('we', 'PRP'), ('have', 'VBD'), ('to', 'TO'), ('wait', 'VB'), ('for', 'IN'), ('a', 'DT'), ('table', 'JJ'), ('even', 'RB'), ('though', 'IN'), ('you', 'PRP'), ('could', 'MD'), ('see', 'VB'), ('there', 'RB'), ('many', 'JJ'), ('that', 'WDT'), ('be', 'VBD'), ('empty', 'JJ'), ('with', 'IN'), ('not', 'RB'), ('reservation', 'NN'), ('sigh', 'NN'), ('on', 'IN'), ('them', 'PRP'), ('.', '.')]","[('Went', 'O', None), ('there', 'O', None), ('with', 'O', None), ('my', 'O', None), ('wife', 'O', None), ('and', 'O', None), ('we', 'O', None), ('had', 'O', None), ('to', 'O', None), ('wait', 'O', None), ('for', 'O', None), ('a', 'O', None), ('table', 'O', None), ('even', 'O', None), ('though', 'O', None), ('you', 'O', None), ('could', 'O', None), ('see', 'O', None), ('there', 'O', None), ('many', 'O', None), ('that', 'O', None), ('were', 'O', None), ('empty', 'O', None), ('with', 'O', None), ('not', 'O', None), ('reservation', 'B', 'neutral'), ('sigh', 'I', 'neutral'), ('on', 'O', None), ('them', 'O', None)]"
818,1690,I was really disappointed ant wanted to tell everyone not to go eat or even take out food from there.,['food'],['negative'],"[('85', '89')]","[('I', 'PRP'), ('was', 'VBD'), ('really', 'RB'), ('disappointed', 'JJ'), ('ant', 'NN'), ('wanted', 'VBD'), ('to', 'TO'), ('tell', 'VB'), ('everyone', 'NN'), ('not', 'RB'), ('to', 'TO'), ('go', 'VB'), ('eat', 'NN'), ('or', 'CC'), ('even', 'RB'), ('take', 'VB'), ('out', 'RP'), ('food', 'NN'), ('from', 'IN'), ('there', 'RB'), ('.', '.')]","[('I', 'PRP'), ('be', 'VBD'), ('really', 'RB'), ('disappointed', 'JJ'), ('ant', 'NN'), ('want', 'VBD'), ('to', 'TO'), ('tell', 'VB'), ('everyone', 'NN'), ('not', 'RB'), ('to', 'TO'), ('go', 'VB'), ('eat', 'NN'), ('or', 'CC'), ('even', 'RB'), ('take', 'VB'), ('out', 'RP'), ('food', 'NN'), ('from', 'IN'), ('there', 'RB'), ('.', '.')]",0.4,0,0.047619048,0.238095238,0.047619048,0.19047619,0.238095238,0,0.5,"[('I', 'PRP'), ('be', 'VBD'), ('really', 'RB'), ('disappointed', 'JJ'), ('ant', 'NN'), ('want', 'VBD'), ('to', 'TO'), ('tell', 'VB'), ('everyone', 'NN'), ('not', 'RB'), ('to', 'TO'), ('go', 'VB'), ('eat', 'NN'), ('or', 'CC'), ('even', 'RB'), ('take', 'VB'), ('out', 'RP'), ('food', 'NN'), ('from', 'IN'), ('there', 'RB'), ('.', '.')]","[('I', 'O', None), ('was', 'O', None), ('really', 'O', None), ('disappointed', 'O', None), ('ant', 'O', None), ('wanted', 'O', None), ('to', 'O', None), ('tell', 'O', None), ('everyone', 'O', None), ('not', 'O', None), ('to', 'O', None), ('go', 'O', None), ('eat', 'O', None), ('or', 'O', None), ('even', 'O', None), ('take', 'O', None), ('out', 'O', None), ('food', 'B', 'negative'), ('from', 'O', None), ('there', 'O', None)]"
819,788,The website and rating makes this place look wonderful but in reality it was very disappointing.,['place'],['conflict'],"[('34', '39')]","[('The', 'DT'), ('website', 'NN'), ('and', 'CC'), ('rating', 'NN'), ('makes', 'VBZ'), ('this', 'DT'), ('place', 'NN'), ('look', 'NN'), ('wonderful', 'JJ'), ('but', 'CC'), ('in', 'IN'), ('reality', 'NN'), ('it', 'PRP'), ('was', 'VBD'), ('very', 'RB'), ('disappointing', 'JJ'), ('.', '.')]","[('The', 'DT'), ('website', 'NN'), ('and', 'CC'), ('rating', 'NN'), ('make', 'VBZ'), ('this', 'DT'), ('place', 'NN'), ('look', 'NN'), ('wonderful', 'JJ'), ('but', 'CC'), ('in', 'IN'), ('reality', 'NN'), ('it', 'PRP'), ('be', 'VBD'), ('very', 'RB'), ('disappointing', 'JJ'), ('.', '.')]",0.5,0,0.117647059,0.058823529,0.058823529,0.294117647,0.117647059,0.333333333,0.333333333,"[('The', 'DT'), ('website', 'NN'), ('and', 'CC'), ('rating', 'NN'), ('make', 'VBZ'), ('this', 'DT'), ('place', 'NN'), ('look', 'NN'), ('wonderful', 'JJ'), ('but', 'CC'), ('in', 'IN'), ('reality', 'NN'), ('it', 'PRP'), ('be', 'VBD'), ('very', 'RB'), ('disappointing', 'JJ'), ('.', '.')]","[('The', 'O', None), ('website', 'O', None), ('and', 'O', None), ('rating', 'O', None), ('makes', 'O', None), ('this', 'O', None), ('place', 'B', 'conflict'), ('look', 'O', None), ('wonderful', 'O', None), ('but', 'O', None), ('in', 'O', None), ('reality', 'O', None), ('it', 'O', None), ('was', 'O', None), ('very', 'O', None), ('disappointing', 'O', None)]"
